[-1.83064794e-03  5.41420811e-04  2.13648193e-03 -4.14706239e-03
  0.00000000e+00 -2.92058531e-03 -1.19178426e-02  5.95211151e-02
  0.00000000e+00 -3.88279705e-03 -3.71398297e-03 -1.94212463e-02
 -3.19102612e-03  1.52119004e-03  9.22961792e-04 -4.15109418e-03
  8.23226704e-03 -2.97758244e-03  7.32190032e-02  3.53114162e-02
 -7.64637033e-03  1.62538311e-02  4.77407317e-03 -1.08484830e-03
  4.53993471e-03 -6.49757917e-04  2.86388171e-02  2.93096979e-02
  0.00000000e+00  1.10620861e-02  2.28241948e-02  3.08472401e-02
  1.05186707e-02  1.77554968e-02  4.44499346e-02  2.14395465e-03
  4.50914437e-03  1.89383253e-02  5.68655654e-03  3.45363903e-03
 -3.21528556e-03 -4.68819017e-03  5.19312146e-03  1.07497306e-03
  2.05826195e-03  0.00000000e+00 -1.68370358e-03 -1.47144158e-03
  0.00000000e+00 -1.07893260e-03 -5.59286335e-03 -5.76953862e-04
  7.74439238e-04 -1.34535799e-03  2.25448504e-03 -2.72365866e-03
 -3.84592451e-03 -5.94469934e-04  9.65437665e-04  3.13785351e-03
 -7.53082861e-03  0.00000000e+00 -1.51533640e-02 -3.05595679e-02
  2.43076802e-02 -2.22962636e-04  0.00000000e+00  2.15833407e-03
 -3.11411448e-03  0.00000000e+00  1.57572385e-03  0.00000000e+00
  5.84597363e-03  2.25334156e-03 -3.09973815e-03  5.92440047e-03
  0.00000000e+00 -3.68553195e-03  1.14754848e-03 -5.03954121e-05
  0.00000000e+00 -1.69889615e-03 -7.22612541e-03]
