[-0.00730351 -0.00127486  0.         -0.01416689  0.00642003 -0.00562647
 -0.01518261  0.04915931 -0.00655171 -0.00727149  0.         -0.02483473
 -0.01044725  0.0054211  -0.00349123 -0.00858384  0.00889029 -0.00503775
  0.01295838  0.00528601 -0.00066563  0.00986808  0.          0.0178081
 -0.00396199 -0.00606807  0.02209963 -0.02240542 -0.00325491  0.00731226
 -0.01402074 -0.01773451  0.00786386  0.00494946  0.027327    0.00305257
  0.00186387 -0.29590594 -0.0161367   0.00559449  0.          0.00703288
 -0.00723782  0.00195309 -0.02397702  0.         -0.00154936 -0.00228614
 -0.00249078  0.00485315 -0.00105829  0.00350148 -0.00105131 -0.00269756
 -0.00277109 -0.00158946  0.          0.          0.00206211  0.00185111
 -0.00787398  0.00514727 -0.03580282 -0.07094887  0.04462247 -0.00237697
 -0.0015614  -0.00043734  0.00415433  0.         -0.00657142 -0.00411693
 -0.01887989 -0.00323457  0.          0.         -0.00373289 -0.00090427
  0.          0.         -0.00361247  0.00143108  0.        ]
