[ 3.66178852e-03 -7.08061811e-03  0.00000000e+00 -1.28578058e-02
 -6.99970452e-03 -4.01047991e-03 -1.30614324e-02  4.84967983e-02
 -2.56804832e-03 -1.39272975e-02 -2.11045165e-03 -2.56559220e-02
 -8.54309598e-03  4.94820113e-03 -2.00182978e-02 -4.43055248e-02
  4.78320700e-02 -2.13206483e-02 -6.48561677e-02  5.35646560e-02
 -1.68348131e-02  1.40708175e-02 -3.25187438e-02  8.71625000e-03
 -1.42722232e-03  1.53420028e-03  8.06324939e-02  6.77704555e-02
 -5.63029578e-03  8.05781194e-03 -2.15119452e-02  6.57939286e-02
  9.40912994e-02  1.24443223e-02  2.60025825e-02  4.76740364e-03
  7.59721473e-03 -2.23920997e-01 -7.31801269e-03  1.33223963e-02
 -9.33682753e-03 -1.75996245e-02 -1.30254849e-02 -6.49101605e-03
 -2.72849999e-02 -8.73975908e-03 -1.00554581e-03 -5.83459809e-03
  1.08089886e-03 -1.07200166e-03 -5.26658536e-04  0.00000000e+00
 -2.06929985e-03 -5.55145712e-03 -4.44338410e-03  2.85415203e-03
 -4.04756712e-03 -2.53525309e-03 -1.22376079e-03  2.01918496e-03
 -1.08519170e-02  5.39311793e-03 -2.60408580e-02 -5.64312463e-02
 -1.04767455e-01  6.10054039e-03  3.98826431e-03 -8.31933166e-03
 -4.98308442e-03 -5.44368554e-03 -2.06857561e-03 -7.33013832e-03
 -1.39316026e-02 -5.83616173e-03  6.42411865e-03  4.00909889e-03
 -8.83100419e-03  4.49995760e-03 -5.52188025e-03 -8.17239643e-05
  2.97897557e-03  2.74832070e-03  7.61458823e-03]
