[ 0.         -0.00459495 -0.00410894 -0.01262013  0.         -0.00378883
 -0.00904525  0.02500063  0.         -0.00394411 -0.00379984 -0.02160317
 -0.00732339 -0.00125417  0.00518012 -0.00179615  0.          0.
 -0.01676928 -0.01567192 -0.00282971  0.00535872  0.          0.02527752
  0.          0.00220155  0.         -0.01521453  0.          0.
 -0.02241922 -0.022248    0.00587231  0.0103874   0.01833271  0.
  0.         -0.21537355 -0.01026213  0.0066719  -0.00853229  0.00530466
  0.          0.         -0.00072251  0.          0.         -0.00524642
 -0.00321689  0.          0.00183319  0.         -0.00421406  0.
  0.          0.         -0.00278172 -0.00265936 -0.00952607  0.
 -0.01015291  0.         -0.02553772 -0.0426645  -0.06648043  0.
  0.         -0.00507095  0.         -0.00837919 -0.01205342 -0.00897314
 -0.012293    0.          0.         -0.00962547  0.          0.003254
  0.          0.         -0.00629195 -0.00255655  0.        ]
