[-0.00400384 -0.00178729 -0.00262372 -0.01370104  0.          0.
 -0.0068268   0.03796625  0.         -0.00458025 -0.00446444 -0.01626918
 -0.00675308 -0.00041492  0.00501684 -0.00142102  0.00290586  0.
  0.         -0.01895565 -0.00271241  0.00825166 -0.02112419  0.01735427
  0.00643658  0.00341788  0.00800327 -0.01992894 -0.00690796  0.01018309
 -0.01539508 -0.02557609  0.00523789  0.01778875  0.         -0.00182154
  0.          0.03701265  0.00297356  0.00353476 -0.01132996  0.
  0.00536317 -0.00091579  0.          0.         -0.00529354 -0.00346694
 -0.00226437  0.          0.         -0.00273615 -0.00246505  0.00465278
  0.          0.         -0.00537356  0.         -0.0092609   0.
 -0.01321685  0.00316304  0.07026825  0.1217983  -0.07689712 -0.00346599
 -0.00126984  0.          0.         -0.00069772 -0.00560054 -0.00977301
 -0.01955334 -0.00128531 -0.0039506   0.         -0.00207482 -0.00424573
 -0.00257682 -0.00582476 -0.00521394 -0.0055726   0.00300445]
