[-0.00256324 -0.00532794  0.         -0.01683122  0.00296855 -0.00316476
 -0.01089306  0.03811283 -0.00411263 -0.00360306  0.         -0.02597042
 -0.00536929  0.          0.         -0.00668706  0.0031502   0.
 -0.02814269 -0.03040639 -0.00371905  0.00251773 -0.00787452  0.00497105
 -0.00425118  0.         -0.01304612 -0.02945791 -0.00836482  0.00546959
 -0.03209107 -0.02961691  0.00582339  0.00767896  0.02765341  0.00598276
  0.00171009 -0.1590573  -0.00368968  0.00583659 -0.0131817   0.00667993
 -0.00452885  0.0027892   0.          0.         -0.00050927 -0.00569472
 -0.00251005 -0.00322386  0.00108738 -0.00207984  0.          0.
 -0.00479589  0.         -0.00247418 -0.00285422  0.          0.
 -0.01196252  0.         -0.031673   -0.05601532  0.03213252  0.
 -0.00605566 -0.00636871  0.0044229  -0.00435173 -0.01316464 -0.01111348
 -0.02178134 -0.00393123  0.00487861 -0.00638936 -0.00178959  0.
 -0.00207213  0.00200208 -0.00277469  0.00204109 -0.00169568]
