[-0.0068244  -0.00155348 -0.00140472 -0.01671101  0.00665736 -0.00474188
 -0.01034596  0.05530389 -0.00339373 -0.00599489 -0.00285469 -0.02545777
 -0.00802805  0.          0.         -0.00611912  0.00620015 -0.00317149
 -0.02629931 -0.01229316  0.          0.00526505 -0.01163682  0.00785868
  0.         -0.00854187 -0.00101539 -0.01762729 -0.00887413  0.00619023
 -0.01478625 -0.01725736  0.00670219  0.0097782   0.02564277  0.
  0.         -0.16334622 -0.00674644  0.00566884 -0.01465019  0.00540336
  0.          0.00188987  0.          0.          0.00156157 -0.00341469
  0.          0.          0.          0.         -0.00255042  0.
 -0.00082457  0.         -0.00369323 -0.00403701 -0.00019161  0.
 -0.0132293   0.         -0.03787767 -0.07148981  0.          0.
 -0.00163449 -0.00111589  0.         -0.0053219  -0.01103048 -0.00805879
 -0.02433795 -0.00179258  0.         -0.00516887 -0.00542325 -0.00032363
  0.          0.         -0.00216269  0.         -0.00477097]
