[-5.55747097e-03  1.74588727e-03 -4.45899865e-04 -3.17375315e-03
  1.73533392e-03 -4.13540147e-03 -2.81050578e-03  5.25432936e-02
  0.00000000e+00 -4.47237874e-03 -4.12969824e-03 -1.25764883e-02
 -3.36139683e-03  1.62926435e-03 -5.38903593e-04 -2.70774316e-03
  9.55318929e-03 -2.82497045e-03  2.95046573e-02  2.83296698e-02
 -1.03541016e-03  1.33318491e-02 -1.90346833e-03 -8.56215403e-03
  4.42993295e-03 -6.47359961e-03  2.17274524e-02  2.05659921e-02
 -6.64069197e-03  8.99945700e-03  1.26378642e-02  1.64284290e-02
  7.25083533e-03  1.40183556e-02  4.26145302e-02  0.00000000e+00
  7.31531975e-04  3.84252374e-02  5.79977902e-03  3.88979376e-03
  5.29355267e-03  0.00000000e+00  3.20746912e-03  0.00000000e+00
  2.21622619e-03  0.00000000e+00  1.19739135e-03  0.00000000e+00
  0.00000000e+00  4.90658910e-03 -3.51604178e-03  2.03344030e-03
 -7.85108512e-04  0.00000000e+00  4.02973530e-03 -9.38566200e-04
 -2.02008879e-03  0.00000000e+00  8.97352708e-04  3.44556635e-03
  5.22067471e-03  1.46021866e-03  2.03272633e-02  3.04509256e-02
 -2.04654498e-02  4.12078197e-03  3.82273120e-03  7.32105696e-03
  2.23834097e-03  2.91533324e-03  6.09647178e-03  4.64842722e-03
  1.03216717e-02 -6.21163452e-05 -3.62270196e-03  3.46306855e-03
  0.00000000e+00 -3.26877982e-03  2.53591102e-03 -9.43387510e-04
  0.00000000e+00 -3.54432087e-03 -2.58095509e-03]
