[-0.00501908  0.          0.         -0.01202223  0.00394618 -0.00814075
 -0.0139211   0.06302987 -0.00350792 -0.0078127   0.         -0.02137163
 -0.00938102 -0.00103955  0.         -0.00700584  0.00787984 -0.00535712
 -0.0278713  -0.05204406 -0.00429094 -0.00418479  0.00291602  0.04705087
 -0.00276544 -0.00510338 -0.03000301 -0.04603864 -0.00238659  0.01076585
 -0.03653594 -0.04896438  0.00943817  0.00886034 -0.04760516  0.00331609
  0.         -0.03975234 -0.00302937  0.00767393 -0.00424169  0.00626819
  0.         -0.00095347  0.          0.         -0.00147925 -0.00298261
 -0.0065046  -0.00157489  0.          0.          0.          0.00271653
 -0.00273764  0.         -0.00453548 -0.00270361 -0.00060114  0.
 -0.01189508  0.         -0.04490199 -0.0780725   0.04730937 -0.0033525
 -0.00270579  0.          0.          0.         -0.00753542 -0.00623242
 -0.01882502 -0.00448053  0.          0.         -0.00560909 -0.00239423
  0.          0.         -0.00302428  0.          0.00568778]
