[-0.00252831 -0.001804   -0.00472206 -0.00687351  0.         -0.00335812
 -0.00621866  0.03645862  0.         -0.00252249 -0.00508098 -0.01380342
 -0.00406654  0.         -0.01038342 -0.03032737  0.03938141 -0.01821122
 -0.05134162  0.04820168 -0.01726703  0.01555434  0.00969712  0.00730004
  0.          0.          0.06778857  0.05558726 -0.00476891  0.00828181
 -0.02967849  0.05809752  0.0667498   0.01634318  0.02726828  0.00090285
 -0.00112442 -0.22149623 -0.00731008  0.00216353  0.00531537  0.
  0.00230203 -0.00099922 -0.00215841  0.          0.          0.
  0.          0.          0.          0.          0.          0.
 -0.00276922  0.         -0.0048139  -0.00204415 -0.00211235  0.
 -0.01294383  0.         -0.0128068  -0.03164708  0.01596777  0.
 -0.00258643 -0.00388608  0.         -0.00283725 -0.00618859 -0.00226012
 -0.018446   -0.00461746  0.          0.00482013 -0.00088575  0.00171753
  0.          0.         -0.00545366 -0.00371207 -0.00563899]
