[-0.00467051  0.00049521  0.          0.          0.00107223 -0.00402141
 -0.00531599  0.04184704  0.         -0.0047424  -0.00416636 -0.00867895
 -0.00383739  0.00156386  0.         -0.00330535  0.00936515 -0.00363761
  0.05602607  0.02551916 -0.00583088  0.01185797  0.00140488  0.
  0.00219248 -0.00653579  0.022609    0.02273516 -0.00501327  0.00622306
  0.01043575  0.01960509  0.00774247  0.01186393  0.03635479  0.
  0.          0.00906386  0.00074178  0.00479862  0.00822775  0.
  0.          0.          0.00096817  0.          0.00400712  0.
  0.00115497  0.00522998 -0.00258434  0.          0.          0.
  0.00559693  0.0027156   0.          0.          0.00407715  0.00208024
  0.00535443  0.          0.01885449  0.02903913 -0.02004658  0.00620961
  0.00609649  0.00885148  0.00211966  0.00542841  0.00749628  0.00456262
  0.00837247 -0.00023695 -0.00129708  0.00463612  0.00029867  0.
  0.00367671  0.          0.          0.          0.00206499]
