[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.05997528e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.29705023e-04  0.00000000e+00
  2.77933593e-03  0.00000000e+00  3.45164486e-02  2.31631931e-02
  0.00000000e+00  4.98820410e-03  1.86858315e-02  2.37367009e-02
  0.00000000e+00  0.00000000e+00  1.98965966e-02  1.09907859e-02
  3.08478507e-03  3.78805602e-03  1.36725211e-02  1.47237176e-02
  1.41571746e-03  1.20430573e-02  3.71726030e-02  0.00000000e+00
  0.00000000e+00  4.48470359e-02  5.52000293e-03  2.04618432e-03
  1.10937609e-02 -2.49643437e-04  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.59838417e-05  0.00000000e+00
  0.00000000e+00  3.28141234e-03  0.00000000e+00  0.00000000e+00
 -9.59862090e-05  6.86611613e-04  6.89474308e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  3.77053299e-03  0.00000000e+00  1.21003272e-02  1.45748391e-02
 -1.70986035e-02  2.65297643e-03  4.83085896e-03  2.06903523e-03
  3.09328782e-03  0.00000000e+00  3.48497698e-03  2.66415713e-03
  8.98908343e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.89045106e-03  0.00000000e+00
  8.44206535e-04  0.00000000e+00  0.00000000e+00]
