[-0.00545957  0.0018417   0.         -0.0036634   0.         -0.00315295
 -0.00673128  0.0440794  -0.00257409 -0.00436691 -0.00421594 -0.01538379
 -0.00605468  0.00270523  0.         -0.003082    0.00810931 -0.0027915
  0.05485645  0.02670942 -0.00494226  0.01105629 -0.00331127  0.
  0.0063873  -0.00755984  0.02405523  0.01988629  0.          0.00772727
  0.01311584  0.01862218  0.00728358  0.01390819  0.03671517  0.
 -0.00323998  0.06638593  0.00200726  0.00385235  0.00642476  0.
 -0.00089698  0.          0.00188035  0.          0.          0.
 -0.00255625  0.0049787  -0.00290947  0.          0.          0.
  0.00308796  0.          0.          0.          0.          0.
  0.00551108  0.          0.01738993  0.02595456 -0.0172968   0.
  0.0034353   0.00601458  0.          0.          0.00447898  0.00252534
  0.00654418  0.00077216 -0.00440538  0.00244157  0.         -0.00325041
  0.00288968  0.          0.         -0.00390675 -0.00602885]
