[-0.02373259 -0.01703001  0.00828038 -0.03975668  0.01434255 -0.03393549
 -0.06934763  0.1351696  -0.03047624 -0.06045781 -0.0062389  -0.05873287
 -0.06695263  0.02868836 -0.02458374 -0.04490143  0.03688778 -0.0301396
 -0.06909062  0.04438895 -0.00809998  0.03199344 -0.1006685  -0.13634586
  0.01343127 -0.04185346  0.068857    0.05769552  0.04930976 -0.02116599
 -0.03075905  0.05493077  0.06571436 -0.00278609  0.01601733  0.03337971
  0.02630992 -0.16374097  0.00367532  0.00793957 -0.00126568  0.01049093
  0.00371569 -0.01090718  0.          0.          0.00658926 -0.00446298
  0.00643173  0.0081872   0.00466632  0.00240675 -0.01320422 -0.01168701
  0.0049582   0.00915846 -0.01371058 -0.01713811  0.00892619  0.01054923
 -0.01367164 -0.00116651 -0.0261102  -0.04469046  0.01219932  0.00619438
 -0.00929987 -0.00427558 -0.00881051  0.          0.00563963 -0.0077671
 -0.03637536  0.          0.00278437  0.         -0.00607279 -0.00083792
  0.00738333 -0.00301677 -0.00382421 -0.00525925 -0.00298383]
