[-9.84508917e-04 -2.90683780e-03 -2.64130108e-03 -1.41330955e-02
  1.69079701e-03 -2.21240294e-03 -1.01066635e-02  6.75768872e-02
  2.36262695e-05 -7.69581706e-03 -2.36931462e-03 -2.41462392e-02
 -8.72338891e-03  4.07110515e-03  3.07316190e-03 -4.90849102e-03
  6.81146158e-03 -4.86949513e-03 -1.13471798e-02 -2.17711483e-02
  2.03287507e-03  1.21460366e-02  2.84141785e-02  5.62936524e-02
 -9.91761678e-04  6.33561030e-03  2.40018920e-03 -2.45389854e-02
  6.36021034e-03  1.45400189e-02 -2.04184751e-02 -3.31334807e-02
  9.50872762e-03  1.48259805e-02  4.06297115e-02  6.57238955e-03
  1.22344351e-03  6.12906276e-02  2.63992229e-03  7.49880774e-03
 -1.57738673e-02  5.04757893e-03  1.91418566e-03 -6.84656638e-04
  0.00000000e+00  0.00000000e+00 -2.57376551e-03 -2.80860888e-03
 -3.22756477e-03 -1.86844171e-03 -2.87314681e-03 -1.72665889e-03
 -1.57999728e-03  0.00000000e+00  1.43009249e-03 -1.74021763e-03
 -5.14231414e-03 -5.58925508e-04 -3.01008328e-03 -2.89258109e-06
 -2.97736815e-03  2.71382968e-03 -1.56284835e-02 -2.88344620e-02
  1.97536878e-02 -8.47984804e-04 -8.95898083e-04 -1.28117615e-03
  0.00000000e+00 -4.03032945e-03 -6.44973852e-03 -9.85472237e-03
 -1.89572616e-02 -2.06828053e-03 -1.28510875e-03 -1.05452339e-03
 -8.28323636e-04 -9.73155366e-04  6.30081822e-04 -2.01358635e-03
 -1.89015573e-03 -3.53011522e-03 -6.20223453e-03]
