[-0.00374524  0.0014927   0.         -0.0054848   0.         -0.00413426
 -0.00746491  0.05004424 -0.00123267 -0.00458777 -0.00449311 -0.0155868
 -0.00549954  0.00110259  0.         -0.00301956  0.00858889 -0.00280813
  0.03752109  0.02894909 -0.00275983  0.01410723 -0.01002365 -0.006843
  0.00413542 -0.00536128  0.02245363  0.01943321 -0.00684632  0.00862299
  0.01354592  0.01691674  0.00630395  0.01407689  0.04177002  0.
  0.00120906  0.03918415  0.00254845  0.00387978  0.00661127  0.
  0.0028606   0.          0.00231041  0.          0.00159519  0.
  0.00093918  0.00439056 -0.00264513  0.00187387  0.00084546  0.00064906
  0.00465585  0.          0.          0.          0.0019145   0.00308223
  0.00561216  0.00171021  0.02090483  0.03204412 -0.02217578  0.
  0.00319463  0.00622665  0.00089464  0.          0.00578679  0.00382626
  0.00807382  0.00073956 -0.00464891  0.00236466  0.000899   -0.00289862
  0.0019737   0.         -0.00117022  0.          0.00347689]
