[-1.27625268e-02 -8.09612871e-03  1.62134988e-03 -1.81905066e-02
  0.00000000e+00 -2.12716951e-03 -1.29269470e-02  3.49376636e-02
  0.00000000e+00 -8.18586406e-03 -1.54621979e-03 -2.71082461e-02
 -9.24088918e-03  7.38479737e-03 -3.62611481e-03 -8.17559028e-03
  1.03205989e-02 -2.42586574e-03 -2.54937982e-02 -2.99588714e-02
 -3.12414488e-03  5.13917208e-03 -6.54013095e-03  1.58897661e-02
  4.01302579e-03 -1.85537199e-02 -5.62040973e-03 -3.31994124e-02
 -5.86304543e-03  1.13405699e-02 -4.17526389e-02 -2.46853358e-02
  3.74773672e-03  5.81135899e-03  2.72265724e-02  1.45124934e-03
 -4.63560988e-03 -1.76973025e-01 -9.55118837e-03  1.04027452e-02
  6.42325801e-05  1.61933037e-02  3.98650960e-03  2.51177523e-03
  4.96760800e-03  0.00000000e+00  2.55497028e-03 -7.85647325e-04
 -5.06644612e-03  6.28962180e-03 -1.91119975e-03  4.06777388e-03
  6.17478640e-03 -8.95428293e-04 -6.01293639e-03  6.82053303e-03
 -6.47822847e-03  5.33558553e-03  0.00000000e+00  5.25499311e-03
 -9.79453577e-03  4.09086708e-03 -3.26320261e-02 -5.27250940e-02
  2.05377502e-02 -6.15933578e-02 -5.23097499e-02 -4.04061784e-02
 -4.20726164e-02 -2.93376631e-02 -4.20358442e-02  3.49811642e-02
 -5.87777490e-03 -1.41271236e-02  2.58306058e-02  0.00000000e+00
  1.70326595e-02  3.43325792e-02  1.95298234e-02  5.08574454e-02
  0.00000000e+00  8.91390091e-05  7.12384381e-03]
