[-0.00574788 -0.00221212  0.         -0.00883595  0.0059413  -0.00767471
 -0.00955586  0.06017734 -0.00229539 -0.00801696 -0.00334259 -0.02333415
 -0.00823763  0.         -0.00344808 -0.00399515  0.0074798  -0.0029256
 -0.02751185 -0.053677   -0.00634334  0.00490429  0.02039966  0.02703152
 -0.0095884   0.00116231 -0.04170654 -0.04383722  0.          0.
 -0.05149058 -0.04681336  0.00819416  0.00834832  0.01603715  0.00223086
 -0.0074794  -0.05365506 -0.00495459  0.00702269 -0.00698565 -0.00346123
  0.          0.          0.          0.          0.0019052  -0.0029451
 -0.00505197  0.          0.         -0.00231123 -0.00253478  0.
 -0.00058457  0.         -0.00464188 -0.00548738 -0.00088908  0.
 -0.01304223  0.         -0.00129559 -0.01674397 -0.00589599  0.
 -0.0024025   0.          0.         -0.00087556 -0.00744713 -0.004878
 -0.02571481 -0.00531521  0.         -0.00248085 -0.00418031  0.
  0.         -0.00362984 -0.00321254 -0.00273844 -0.01219035]
