[-0.01830431 -0.01353295  0.01159904 -0.0370703   0.0120818  -0.03368795
 -0.07639475  0.14952286 -0.03268067 -0.07024674 -0.00540791 -0.06424414
 -0.07807357  0.03983767 -0.03014346 -0.04464349  0.05097768 -0.03693084
 -0.08123242  0.05019768 -0.00839401  0.03589018 -0.10375704 -0.14506062
  0.01974038 -0.04168624  0.07828859  0.05865892  0.06226227 -0.01594222
 -0.03464808  0.0678189   0.07427633  0.0012746   0.02550664  0.04193137
  0.03584766 -0.14604963  0.01759859  0.00557798  0.01373114  0.01482756
  0.01702838 -0.01751868 -0.00647779  0.          0.         -0.00446246
 -0.00739124  0.01120444  0.00159736  0.01088811 -0.01415008 -0.00725721
 -0.00204324  0.01173875 -0.01095612 -0.01011183  0.00658294  0.00926378
 -0.00204503 -0.01091038 -0.01469051 -0.01957837  0.          0.00570499
 -0.00020071 -0.00190528 -0.01576286  0.00488167  0.00610169 -0.01162123
 -0.04282918  0.         -0.00681034 -0.00551372 -0.00983812 -0.00390063
  0.00915196 -0.00924412  0.00178168 -0.00862691 -0.01220907]
