[-0.00818154 -0.0239295  -0.00297389 -0.02011551  0.         -0.0173533
 -0.0517472   0.11777278 -0.03203849 -0.02771779 -0.00852127 -0.04739681
 -0.04503438  0.01358495 -0.00777253 -0.03090468  0.03925895 -0.00299777
 -0.05094031  0.03025292 -0.0108889   0.01345888 -0.07340708 -0.11120702
  0.0111401  -0.0209438   0.06420665  0.04857101  0.05103737 -0.01873137
 -0.03302319  0.04250617  0.04847991  0.01605184  0.01916716  0.02565517
  0.03615608 -0.22235353 -0.01006578 -0.00181234 -0.00046087 -0.01486901
 -0.0269153  -0.02323234 -0.06777409 -0.05815427 -0.00700963 -0.0042211
 -0.00477749 -0.00842007 -0.00409966 -0.00500104 -0.00566933  0.00674664
 -0.00435032  0.00942346  0.         -0.014155   -0.00512959  0.01023959
 -0.01189758 -0.00766345  0.05307965  0.07639999 -0.07598861  0.00899585
  0.          0.00164335 -0.01906802 -0.00109947 -0.00216454 -0.01984712
 -0.01188435 -0.0126249   0.01087888  0.00950789 -0.00441513  0.0174469
 -0.00808669  0.01269781 -0.01279535 -0.01112914  0.00404212]
