[-0.00446223  0.00236766  0.         -0.00349299  0.         -0.00216536
 -0.00556104  0.05246599  0.         -0.00483909 -0.00435007 -0.01476337
 -0.00362428  0.00323438  0.         -0.00351075  0.01041056 -0.00340227
  0.02832175  0.03209578  0.00054204  0.01411336  0.00345034  0.
  0.00125374  0.          0.02386119  0.01881486  0.          0.00960489
  0.01405707  0.01635768  0.00866791  0.01610686  0.04244634  0.
  0.00270309  0.04525296  0.0036099   0.00304901 -0.00777964  0.
  0.00442983  0.          0.0028345   0.          0.          0.
  0.00055191  0.00355406 -0.00482808  0.00170661  0.          0.
  0.00403582 -0.00245829  0.          0.          0.00132238  0.00435585
  0.00481902  0.00088935  0.00947952  0.00704743 -0.00773475  0.00116477
  0.00156077  0.00546578  0.00043706  0.          0.00256577  0.00286532
  0.0077414   0.00123242 -0.00467547  0.00466878  0.         -0.00478075
  0.00215957  0.          0.0004712  -0.00260121 -0.00190579]
