[ 0.00018272 -0.00255773 -0.00299729 -0.00370255 -0.00147401 -0.0022903
 -0.00809263  0.06825997  0.         -0.00437614 -0.0039457  -0.02332391
 -0.00840392  0.00194751  0.00152615 -0.00390924  0.00519349 -0.00291842
  0.00600133  0.02872321  0.00343011  0.01034344 -0.00714547 -0.00977394
  0.00250152 -0.00098773  0.02178603  0.00434676 -0.00879385  0.01071093
  0.00720389  0.0061007   0.01248107  0.01601062  0.05251128  0.00491888
  0.00443664 -0.00012992  0.01387556  0.00538961  0.005781    0.00311848
  0.00455162  0.          0.00208191  0.          0.00228364 -0.00070541
  0.00269661  0.00262008 -0.00420348  0.         -0.00083608  0.
  0.00435144  0.00072897  0.000697    0.00235526  0.          0.00234605
  0.00218333 -0.00204061 -0.00643162 -0.02006565  0.01202424  0.01275789
  0.00772748  0.00679778  0.00234805  0.00760108  0.01128992  0.0048231
  0.01698532  0.00261356 -0.00195614  0.00617533  0.00222553 -0.00213945
  0.0024856   0.          0.          0.         -0.00422748]
