[-1.51456087e-03 -1.47555429e-03 -2.73000903e-03 -3.63419663e-03
 -1.49609958e-03 -2.69686708e-03 -6.31315464e-03  6.54142670e-02
  0.00000000e+00 -4.99799681e-03 -3.98294604e-03 -2.15754754e-02
 -7.50531615e-03  0.00000000e+00  1.46518979e-03 -2.79291606e-03
  6.65385303e-03 -2.52454208e-03  5.80869828e-03  2.75878911e-02
  2.07449175e-03  1.41915773e-02 -3.15474302e-05 -2.05711908e-03
  4.34881946e-03 -3.10179774e-03  1.86077731e-02  3.18717599e-03
 -4.05902499e-03  1.18848507e-02  7.63584419e-03  2.88896907e-03
  9.80984136e-03  1.98400813e-02  5.96016602e-02  3.48568623e-03
  3.32901859e-03  0.00000000e+00  8.27711016e-03  5.85684176e-03
  1.41948208e-02  1.76224417e-03  3.45562962e-03 -9.23971557e-04
  3.13872923e-03  0.00000000e+00  0.00000000e+00 -1.82523757e-03
 -1.27650301e-03  5.38394481e-04 -2.00663779e-03  1.41025887e-03
 -6.59387668e-04  2.57451249e-04  1.74308250e-03 -2.39134919e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.43470266e-03
  3.98758838e-03  0.00000000e+00  7.16856596e-03  2.63304547e-02
 -5.20129472e-03  3.73210859e-03  1.23239214e-03  4.55709111e-03
  1.27976585e-03 -1.64583513e-03  3.09916187e-03  5.85651274e-03
  1.21028056e-02  1.42144797e-03 -2.50770906e-03  4.40254300e-03
  3.25019911e-03 -3.31296482e-03 -8.90963042e-04  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00]
