[-0.00365474  0.00240154  0.         -0.00517418  0.         -0.00412075
 -0.00874767  0.04452237  0.         -0.00525808 -0.00450373 -0.01313467
 -0.00561392  0.0019342   0.         -0.00251898  0.00929122 -0.00252569
  0.06120345  0.03008635 -0.00557395  0.01498372 -0.00453937 -0.0012213
  0.00194199  0.          0.02357502  0.02290348 -0.005147    0.00738834
  0.01456437  0.02060998  0.00743248  0.01527247  0.03919512  0.
  0.          0.02866805  0.00125243  0.0041505   0.00786857  0.
  0.00120547  0.          0.00163537  0.          0.         -0.00206463
  0.          0.00447962 -0.00303053  0.          0.          0.00025071
  0.00505345  0.          0.          0.          0.00470635  0.00268586
  0.0049383   0.00165679  0.01854292  0.029053   -0.01913972  0.
  0.00225234  0.00544374  0.          0.          0.00592863  0.
  0.00237144  0.00016085 -0.00384362  0.00379186  0.         -0.00302619
  0.00219268  0.          0.         -0.00237956  0.        ]
