[-0.00410698  0.         -0.00163333 -0.00913102  0.         -0.0039259
 -0.00651259  0.04168157 -0.00100716 -0.00492068 -0.00429381 -0.01013781
 -0.00653596  0.00267722  0.         -0.00254757  0.00799313 -0.00213053
  0.02780718  0.01966967  0.          0.00979775 -0.01138213  0.0181288
  0.00257064 -0.00446761  0.01845698  0.         -0.00508727  0.00489346
  0.00394536 -0.00236088  0.00763598  0.01471551  0.04685738 -0.00012442
  0.          0.02485979  0.0057325   0.00402994  0.01310767  0.
  0.00086754  0.          0.          0.          0.00377461 -0.00109476
  0.00238097  0.00516614  0.          0.00287331  0.          0.0015109
  0.00521873  0.0032531   0.001037    0.00055862  0.00795442  0.00368226
  0.00743925  0.00244086  0.0198596   0.03212767 -0.0208542   0.00820674
  0.00857186  0.0113317   0.00668796  0.00695942  0.0105057   0.0062454
  0.01210747  0.         -0.00210857  0.00292503  0.00261356  0.
  0.00360803  0.          0.00027114 -0.00335129  0.        ]
