[ 0.          0.          0.00015554 -0.00624262  0.         -0.00327479
 -0.00757793  0.0320129   0.         -0.00568625 -0.00505582 -0.01776292
 -0.00394584  0.00223225 -0.00794836 -0.02674759  0.02699852 -0.01602148
 -0.03916367  0.04549172 -0.0128199   0.01976091 -0.0186455  -0.00374915
  0.          0.          0.05451774  0.04426214 -0.00562159  0.0098615
 -0.04105523  0.04313075  0.04622638  0.01572481  0.04614852  0.00228679
  0.          0.06660896  0.0135842   0.00440353 -0.0026401  -0.00207818
 -0.00593541  0.          0.00231337  0.          0.          0.
 -0.00120757  0.          0.         -0.00425848  0.00021767  0.
  0.          0.         -0.00275002 -0.00262524  0.         -0.00182223
 -0.01156027  0.         -0.0088373  -0.01899402  0.00544411 -0.00201363
 -0.00298491  0.         -0.00236962 -0.00218339 -0.00818777 -0.0070456
 -0.0171143  -0.00310345 -0.00033895  0.         -0.00172679  0.
  0.         -0.00395289 -0.00191116  0.         -0.00343221]
