[-0.00717417  0.          0.          0.          0.00215762  0.
 -0.00428714  0.03881432  0.         -0.00708585  0.         -0.0077173
 -0.00458111  0.          0.          0.          0.00732031  0.
  0.02651377  0.02403696  0.          0.00665504  0.00899054  0.01048247
  0.00294003  0.          0.01932793  0.01409593 -0.00017915  0.00683488
  0.01217578  0.01289372  0.00465333  0.01243299  0.03915554  0.
  0.          0.05626884  0.00601383  0.00336464  0.00642993  0.
  0.          0.          0.          0.          0.          0.
  0.          0.00418236  0.          0.          0.          0.
  0.00241359  0.00356913  0.          0.          0.          0.
  0.00591835  0.          0.01340032  0.01683789 -0.01590453  0.00385206
  0.00459023  0.00688014  0.00335905  0.          0.00725871  0.00281335
  0.00797369  0.          0.          0.00157729  0.          0.
  0.00289286  0.          0.00085997  0.          0.        ]
