[-0.00613138  0.0015265   0.         -0.00334182  0.00166779 -0.00405834
 -0.00797077  0.05267521 -0.00225185 -0.00441955 -0.00456451 -0.01437987
 -0.00488841  0.00380873  0.         -0.0047808   0.0092229  -0.00388609
  0.05435641  0.02919095 -0.00390112  0.01266056 -0.00438073 -0.00602802
  0.00373995 -0.00504234  0.02528833  0.01914338 -0.00420569  0.00833822
  0.01083261  0.01668566  0.00911019  0.01397178  0.04120987  0.00146903
  0.0012227   0.06983563  0.00780583  0.00295229 -0.0006019  -0.0037873
  0.          0.00100805  0.00144105  0.          0.          0.
  0.          0.00412869 -0.00402665  0.00171054  0.          0.
  0.00360929  0.         -0.0002886   0.          0.          0.00390198
  0.00390924  0.          0.00288831 -0.00412617 -0.00229447  0.00322632
  0.00308918  0.00571277  0.          0.00276374  0.00700768  0.00271074
  0.00910642  0.00109216 -0.00286756  0.0040114   0.         -0.00382368
  0.00331409  0.          0.         -0.0026168  -0.00322135]
