[-2.73872720e-03  0.00000000e+00  0.00000000e+00 -1.15379415e-02
  0.00000000e+00 -2.25871345e-03 -1.27635441e-02  5.18650950e-02
  0.00000000e+00 -6.48403595e-03 -6.50289021e-03 -2.11505671e-02
 -7.41163031e-03  0.00000000e+00  3.08699768e-03 -5.05977843e-03
  7.93736358e-03 -5.62435689e-03  6.84581177e-02  3.65054803e-02
 -4.59146200e-03  1.57197810e-02  6.91906089e-03  2.70187588e-02
  3.34683337e-03  1.96817544e-03  2.62573357e-02  2.29517262e-02
  1.34278328e-03  1.12646042e-02  2.85478963e-02  2.26521655e-02
  7.85093788e-03  1.76162220e-02  4.45819799e-02  3.45062519e-03
  2.46585284e-03 -3.91773895e-03  5.40924678e-04  9.20224649e-04
  1.01245665e-02  0.00000000e+00  4.35465822e-03  0.00000000e+00
  1.13084959e-03  0.00000000e+00 -1.93018601e-03  0.00000000e+00
 -2.23920200e-03 -1.60296983e-05 -3.24838892e-03 -2.28529330e-03
  1.17592821e-03  0.00000000e+00  1.34916211e-03 -1.46406303e-03
 -3.10219209e-03 -8.28940377e-04  0.00000000e+00  3.00688060e-03
 -1.08421999e-02  0.00000000e+00 -2.51912899e-02 -4.10901228e-02
  3.17781127e-02  0.00000000e+00 -1.37623497e-03  5.11221424e-04
 -2.20652859e-03  0.00000000e+00  0.00000000e+00 -1.04561461e-03
 -1.25914224e-02  1.16603268e-03 -1.13541773e-03  4.76248801e-03
  0.00000000e+00 -2.29989916e-03  0.00000000e+00 -2.24497982e-03
 -2.09035065e-03  0.00000000e+00 -2.11094445e-03]
