[ 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  2.10156577e-03 -4.63596184e-03  0.00000000e+00  4.01721015e-02
  0.00000000e+00 -4.32326030e-03  0.00000000e+00 -8.49700384e-03
  0.00000000e+00  5.25324004e-04  0.00000000e+00  0.00000000e+00
  6.26526460e-03  0.00000000e+00  5.20758442e-02  2.55818124e-02
 -6.44289445e-03  8.39077731e-03  8.35739559e-03  0.00000000e+00
  3.18969966e-03  0.00000000e+00  1.93022040e-02  2.04307538e-02
  0.00000000e+00  5.00029064e-03  1.07597771e-02  1.78133622e-02
  5.64675571e-03  9.55823466e-03  3.25603758e-02  0.00000000e+00
  0.00000000e+00  1.40479815e-02  5.11070474e-03  2.42877204e-03
  7.68039977e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  1.53645468e-03  0.00000000e+00
  1.81152726e-03  4.37563868e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  3.85544703e-03  4.18912310e-03
 -6.38717785e-05  0.00000000e+00  3.96101462e-03  9.09043032e-04
  5.55738981e-03  0.00000000e+00  1.52605562e-02  1.82849437e-02
 -1.80800969e-02  8.22682771e-03  8.20765394e-03  7.48062328e-03
  3.76399330e-03  3.10147055e-03  7.97808665e-03  2.31448986e-03
  6.56643162e-03  0.00000000e+00  0.00000000e+00  4.49010531e-04
  0.00000000e+00  0.00000000e+00  2.46663212e-03  0.00000000e+00
  1.01230214e-03  0.00000000e+00  0.00000000e+00]
