[-0.00483019  0.00249601  0.         -0.00286553  0.         -0.00441708
 -0.00841585  0.04934761 -0.00137377 -0.00489376 -0.00399263 -0.01461713
 -0.00406048  0.00244172 -0.00083237 -0.00312404  0.00934775 -0.00252793
  0.06204416  0.02940424 -0.0066705   0.01388549 -0.00441141 -0.00467027
  0.00545638 -0.00756882  0.02479191  0.02342867 -0.00450205  0.00906573
  0.01557211  0.02289356  0.0079791   0.01303368  0.03920403  0.00091093
  0.          0.04399576  0.00346006  0.00379157  0.00968179 -0.00137483
  0.00239027  0.          0.00222918  0.          0.         -0.00168466
  0.          0.00457479 -0.00402745  0.00138835  0.          0.
  0.00391793  0.          0.          0.          0.00158853  0.00239386
  0.00444079  0.00128148  0.00944412  0.0103798  -0.00882107  0.
  0.00167666  0.00533536  0.          0.00212527  0.0041144   0.00263516
  0.00549733  0.00118776 -0.00377345  0.0034659   0.         -0.00294944
  0.002667    0.          0.         -0.00318025 -0.00227432]
