[ 0.00000000e+00 -5.83655540e-03 -1.01428378e-03 -7.27421994e-03
  0.00000000e+00 -1.02617536e-03 -4.43384670e-03  7.31342016e-02
  0.00000000e+00 -9.45884937e-03 -2.18079116e-03 -2.90990044e-02
 -7.84208690e-03  2.54225884e-03  4.12000979e-03 -4.89910211e-03
 -5.76814317e-04 -3.72028669e-03 -2.50613541e-02  1.80975109e-02
  2.22730279e-03  3.62350337e-03 -1.47487217e-02 -1.76900990e-02
 -9.01748519e-04 -2.27908343e-03  0.00000000e+00 -4.91797307e-03
 -1.21524889e-02  1.39950601e-02  3.04660372e-03 -6.14419419e-03
  1.26612154e-02 -2.54882485e-02 -1.08917994e-01  4.56383664e-03
 -9.80420054e-04 -1.46344277e-01 -5.02444905e-03  9.23796852e-03
  4.90792698e-03  3.27484636e-03 -4.81123569e-03 -9.61100931e-04
  0.00000000e+00  0.00000000e+00 -9.80310276e-04 -9.36994178e-05
 -1.34358236e-03  0.00000000e+00  0.00000000e+00 -3.17808848e-03
 -2.84444425e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -3.08330512e-03 -2.41901979e-03 -1.02260556e-03 -1.54250346e-03
  1.55408492e-03  0.00000000e+00  2.63222237e-02  4.01173029e-02
 -3.23583375e-02 -1.66070520e-03 -1.01543670e-03 -1.83290163e-03
 -1.60719404e-03 -1.27702628e-03 -7.71236605e-03 -5.27726891e-04
  0.00000000e+00 -9.35346192e-04 -3.66171196e-04 -2.85554354e-03
 -1.22239055e-03 -9.02918595e-04 -3.15070122e-04 -2.07534278e-03
 -5.52222727e-03  0.00000000e+00  5.64126932e-03]
